,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49,Feature 50,Feature 51,Feature 52,Feature 53,Feature 54,Feature 55,Feature 56,Feature 57,Feature 58,Feature 59,Feature 60,Feature 61,Feature 62,Feature 63,Feature 64,Feature 65,Feature 66,Feature 67,Feature 68,Feature 69,Feature 70,Feature 71,Feature 72,Feature 73,Feature 74,Feature 75,Feature 76,Feature 77,Feature 78,Feature 79,Feature 80,Feature 81,Feature 82,Feature 83,Feature 84,Feature 85,Feature 86,Feature 87,Feature 88,Feature 89,Feature 90,Feature 91,Feature 92,Feature 93,Feature 94,Feature 95,Feature 96,Feature 97,Feature 98,Feature 99,Feature 100
142,133.546913,2247.43385,9195091.94,173.282006,2276.40261,9040632.53,444.468971,2194.33789,8396922.98,4609.59589,2211.45612,8352164.12,42162.3035,2232.12823,8266498.95,133.546913,2247.43385,9195091.94,9195091.94,2248.32305,-3596.24441,-0.226893008,173.282006,2276.40261,9040632.53,9040632.53,2277.27453,-2754.87712,-0.179811411,444.468971,2194.33789,8396922.98,8396922.98,2195.23612,-2499.96055,-0.174092769,4609.59589,2211.45612,8352164.12,8352164.12,2212.34209,-2835.20095,-0.203262041,42162.3035,2232.12823,8266498.95,8266498.95,2233.00505,-2695.13395,-0.194836415,132.444788,0.0047908347,0.00284358159,166.75806,0.00474112256,0.00265889585,405.732407,0.00417631741,0.00203637122,4452.7152,0.00328805655,0.0013954401,41455.8118,0.00361413577,0.270524482,132.444788,2264.68137,9234797.17,9234797.17,2265.64289,0.0,0.0,166.75806,2358.64959,9211082.41,9211082.41,2359.57282,0.0,0.0,405.732407,2387.30018,8762760.5,8762760.5,2388.21233,0.0,0.0,4452.7152,2283.5414,8491237.74,8491237.74,2284.49498,0.0,0.0,41455.8118,2267.03583,8333466.59,8333466.59,2267.99635,1.7724546e-09,1.94118014e-07
134,103.968507,2198.17011,5689779.06,171.750693,2100.07993,6489910.68,460.257316,2084.99148,7557035.48,4373.63702,2190.39118,8079123.65,28503.8505,2227.30928,8013001.46,103.968507,2198.17011,5689779.06,5689779.06,2199.06877,-3846.94079,-0.321896749,171.750693,2100.07993,6489910.68,6489910.68,2101.02718,-4036.23171,-0.308711198,460.257316,2084.99148,7557035.48,7557035.48,2085.94405,-3753.78851,-0.267790381,4373.63702,2190.39118,8079123.65,8079123.65,2191.28688,-2690.40791,-0.194497492,28503.8505,2227.30928,8013001.46,8013001.46,2228.18933,-2704.57433,-0.197103186,102.593672,0.00408574469,0.00101747601,167.948496,0.00375311433,0.00109036874,434.749575,0.00371062733,0.00123942973,4223.12132,0.00345767656,0.0101838818,27857.8488,0.0257310496,43.3218738,102.593672,2226.44232,5705332.15,5705332.15,2227.44025,-5562.3477,-0.405857753,167.948496,2144.44409,6546744.06,6546744.06,2145.48014,-5322.18252,-0.362594236,434.749575,2195.85945,7773630.41,7773630.41,2196.87123,-5424.80512,-0.339237392,4223.12132,2260.90749,8219383.87,8219383.87,2261.89017,-5574.00072,-0.339014598,27857.8462,2274.44304,8099160.82,8099160.82,2275.41987,-5606.72683,-0.343529744
655,217.47601,2485.06195,7263194.24,256.179882,2531.32432,7267564.07,455.114482,2492.97864,7367712.65,4208.20695,2315.57493,8447623.56,41833.0532,2267.16211,8268023.5,217.47601,2485.06195,7263194.24,7263194.24,2485.82861,-2863.12695,-0.261085777,256.179882,2531.32432,7267564.07,7267564.07,2532.07584,-2890.40392,-0.26666982,455.114482,2492.97864,7367712.65,7367712.65,2493.74841,-2810.05749,-0.24094317,4208.20695,2315.57493,8447623.56,8447623.56,2316.41868,-2419.4247,-0.174452423,41833.0532,2267.16211,8268023.5,8268023.5,2268.02552,-2742.91257,-0.198011782,217.47601,0.00213743932,0.000935434449,256.179882,0.00292946845,0.00171319436,455.114331,0.00401317589,0.00302754915,4181.54752,0.00352717415,0.00225766137,41310.5584,0.00456317293,2.24213974,217.47601,2485.06195,7263194.24,7263194.24,2485.95651,-648.235689,-0.0413864492,256.179882,2531.32432,7267564.07,7267564.07,2532.20234,-677.467205,-0.0434668435,455.114331,2492.97938,7367713.44,7367713.44,2493.87071,-636.87718,-0.0408019697,4181.54752,2329.05367,8472343.31,8472343.31,2330.00762,-501.976917,-0.0300634222,41310.5582,2293.49411,8316323.39,8316323.39,2294.46283,-473.653845,-0.028639068
58,29.7696669,61.4970993,15.1434695,63.3169863,61.9858669,19.1227126,339.890288,62.4654878,22.5432519,5751.401,62.5525556,23.0720396,61522.2398,62.5798484,23.2405591,29.7696669,61.4970993,15.1434695,4794604.7,2037.09693,-2041.26227,-0.239557467,63.3169863,61.9858669,19.1227126,5528793.86,2045.20391,-3112.79043,-0.302733118,339.890288,62.4654878,22.5432519,7288786.12,2172.7498,-3465.26153,-0.270333664,5751.401,62.5525556,23.0720396,8167673.92,2250.78238,-2995.00386,-0.218175106,61522.2398,62.5798484,23.2405591,8089929.26,2260.23824,-2765.1294,-0.201660023,29.7696669,0.0172149751,0.00647438495,63.3169863,0.0110405067,0.0043779499,339.890288,0.00486740268,0.00200032213,5751.401,0.00256616844,0.0016996247,61522.2398,0.0033484293,2.10391688,3.03441762,60.0836045,0.966165071,4628348.53,2946.6352,165.817293,0.0784135521,3.21601458,60.4525543,5.05570244,5809517.3,2787.06639,-152.727003,-0.0281809126,4.25149601,61.963989,18.9407854,7790299.2,2547.06581,-5.52346989,-0.000454711491,5.77873182,63.1828662,26.7931865,8290932.57,2318.1058,-10.5708182,-0.000709242461,10.5397115,62.9523701,25.5314187,8137982.43,2287.33633,-31.9363254,-0.00221558847
447,129.215251,1772.85836,7237930.46,185.443668,1846.46241,7659181.38,474.212717,2018.50295,8367601.66,4532.98029,2215.87445,8346164.78,42291.9884,2256.39706,8086265.38,129.215251,1772.85836,7237930.46,7237930.46,1774.00673,-5436.53062,-0.369611426,185.443668,1846.46241,7659181.38,7659181.38,1847.55035,-4459.29052,-0.304718801,474.212717,2018.50295,8367601.66,8367601.66,2019.47983,-2975.01152,-0.206890973,4532.98029,2215.87445,8346164.78,8346164.78,2216.75739,-2929.78267,-0.21093361,42291.9884,2256.39706,8086265.38,8086265.38,2257.26477,-2744.69279,-0.200151776,126.831145,0.00467314474,0.0026161242,179.912833,0.0044709936,0.00265468903,448.077588,0.0039501881,0.00248544102,4427.24797,0.00336785461,0.00323775266,41800.2394,0.00508380777,3.4239018,126.831145,1801.35968,7329206.65,7329206.65,1802.59322,-5959.99667,-0.381873162,179.912833,1896.54953,7809423.9,7809423.91,1897.72107,-3897.44918,-0.242424303,448.077588,2127.41016,8639185.72,8639185.72,2128.45452,-1917.86783,-0.113657723,4427.24797,2264.86824,8441613.42,8441613.42,2265.84769,-264.062883,-0.0158253356,41800.2391,2280.82838,8129453.71,8129453.71,2281.72951,-74.9996205,-0.00473812133
21,18.2225697,60.2356095,2.69411086,33.5064552,61.5264554,15.4389085,301.348667,62.6900659,23.9905563,6208.63401,62.6335029,23.530266,56979.5571,62.594367,23.3214663,18.2225697,60.2356095,2.69411086,4193203.45,3278.88141,1869.99471,0.556364844,33.5064552,61.5264554,15.4389085,5459865.21,2999.00628,1340.1203,0.145963588,301.348667,62.6900659,23.9905563,7592940.81,2385.67527,-2075.23979,-0.153759911,6208.63401,62.6335029,23.530266,8010357.85,2259.04074,-2819.52829,-0.205370036,56979.5571,62.594367,23.3214663,7949335.13,2254.07965,-2668.07346,-0.195954144,18.2225697,0.0916518625,0.145830026,33.5064552,0.0510575418,0.0829919431,301.348667,0.00784671171,0.0125163468,6208.63401,0.00241935959,0.00285335668,56979.5571,0.00531934821,5.86686116,2.00759409,60.0253717,0.297455476,4193203.45,3278.87756,1627.43085,1.45719809,2.08307717,60.2665842,3.04536547,5459863.11,2998.98351,2880.31928,0.70636642,2.90759325,62.0827478,19.8851483,7595021.85,2387.1238,-396.305377,-0.03224787,4.66193213,63.8069462,29.6793105,8056906.12,2284.93076,-3619.60895,-0.234072611,4.96434546,63.9808816,30.3320187,7998111.41,2282.75612,-3880.00846,-0.249108353
531,59.8288337,3059.74837,11049163.2,102.428267,2636.30132,10338184.1,390.338369,2299.96344,9067344.42,4332.38754,2258.24798,7911992.81,40220.008,2256.92978,7902166.45,59.8288337,3059.74837,11049163.2,11049163.2,3060.39002,-346.571517,-0.0212941173,102.428267,2636.30132,10338184.1,10338184.1,2637.05471,-2094.43542,-0.12757093,390.338369,2299.96344,9067344.42,9067344.42,2300.82102,-2607.19391,-0.17404718,4332.38754,2258.24798,7911992.81,7911992.81,2259.11586,-2550.41343,-0.18709224,40220.008,2256.92978,7902166.45,7902166.45,2257.79751,-2622.1258,-0.193207909,59.8288337,0.01159904,0.0071120977,102.428267,0.00808956671,0.00477131485,390.337918,0.00444770664,0.00249205903,4322.40349,0.00344271176,0.00310612665,39775.894,0.00665092593,6.35860949,59.8288337,3059.74837,11049163.2,11049163.2,3060.47507,3250.11127,0.167953342,102.428267,2636.30132,10338184.1,10338184.1,2637.14448,1408.28334,0.075679965,390.337918,2299.96579,9067350.08,9067350.08,2300.93192,-2662.28853,-0.153692489,4322.40349,2263.01432,7920299.59,7920299.59,2263.9961,-4644.54931,-0.287682629,39775.8934,2280.17439,7940838.65,7940838.65,2281.14877,-4922.40967,-0.304583594
259,36.6671964,61.0751104,11.3166874,79.1513763,62.0893024,19.8473803,426.876448,62.8174256,24.6715053,6490.16631,62.6347958,23.5402932,62868.7875,62.5827545,23.2085074,36.6671964,61.0751104,11.3166874,10789404.0,3348.13752,688.586564,0.0623160842,79.1513763,62.0893024,19.8473803,10000791.6,2981.01639,-1022.02967,-0.0725428673,426.876448,62.8174256,24.6715053,8704344.82,2409.22327,-2886.90137,-0.196999933,6490.16631,62.6347958,23.5402932,8078526.94,2211.5303,-3046.75749,-0.220935683,62868.7875,62.5827545,23.2085074,8176863.19,2230.6778,-2692.71943,-0.195467309,36.6671964,0.0183934399,0.0107549682,79.1513763,0.0100288578,0.00544521366,426.876448,0.00386707983,0.00157717873,6490.16631,0.00226351685,0.0011927076,62868.7875,0.00232517532,0.0538542763,4.99558789,60.0220693,0.255596708,10791282.1,3352.75806,1775.71624,1.06920115,5.11981366,60.1724183,1.97069659,10012071.9,2992.89329,2885.85699,0.649685154,6.05596326,61.167121,12.1772736,8728471.52,2422.36156,1320.25091,0.128059659,7.70320431,62.3398364,21.6674365,8145960.88,2248.03922,140.534327,0.0105780957,8.20611043,62.4834684,22.6406362,8235904.94,2262.03087,30.9544898,0.00226685465
639,148.334849,2741.83606,8223987.3,214.099943,2600.19841,8357249.85,501.185234,2432.21332,8297150.18,4322.86048,2323.70827,8414767.22,17887.2165,2219.65746,7947899.08,148.334849,2741.83606,8223987.3,8223987.31,2742.53558,-1764.38917,-0.160572024,214.099943,2600.19841,8357249.85,8357249.85,2600.94321,-2343.47083,-0.190566328,501.185234,2432.21332,8297150.18,8297150.18,2433.01831,-3000.59225,-0.221868867,4322.86048,2323.70827,8414767.22,8414767.22,2324.55174,-3171.28548,-0.226207085,17887.2165,2219.65746,7947899.08,7947899.08,2220.5416,-2563.11828,-0.18670391,148.334849,0.00280569386,0.000751423749,214.099943,0.00298870847,0.000990491318,501.182306,0.00328935635,0.00134809254,4299.94773,0.00489569179,2.93094917,17315.1808,0.0673219868,124.355712,148.334849,2741.83606,8223987.3,8223987.3,2742.6303,0.0,0.0,214.099943,2600.19841,8357249.85,8357249.85,2601.0359,0.0,0.0,501.182306,2432.22596,8297171.04,8297171.04,2433.12127,0.0,0.0,4299.94773,2334.89641,8435627.2,8435627.2,2335.82903,0.0,0.0,17315.1763,2286.91558,8066917.56,8066917.56,2287.86775,7.14120004e-07,4.43490202e-06
685,134.56292,62.3754034,20.6983685,170.894207,62.6073845,22.4743285,464.954476,62.6352116,23.2331693,6006.677,62.5313277,22.857285,59330.2767,62.5763067,23.1848374,134.56292,62.3754034,20.6983685,5149171.92,2535.24187,-2078.38614,-0.201321188,170.894207,62.6073845,22.4743285,5746437.63,2437.09334,-2401.83626,-0.211349238,464.954476,62.6352116,23.2331693,7506088.67,2297.57363,-3035.91322,-0.22989434,6006.677,62.5313277,22.857285,8204495.55,2263.93522,-2384.91635,-0.174154575,59330.2767,62.5763067,23.1848374,8213710.22,2255.33236,-2668.78118,-0.193393222,134.56292,0.00507735824,0.00330604556,170.894207,0.00513277303,0.00352191934,464.954476,0.00399435393,0.00315968575,6006.677,0.00247913982,0.00229386975,59330.2767,0.00264013578,0.429828805,1.21050363,61.1630625,12.2830561,5149171.92,2535.21233,798.140423,0.100359247,1.60917475,62.5286561,23.1276489,5746437.65,2437.09143,1349.85997,0.11709103,2.76322286,64.256782,31.3653752,7509124.17,2299.68899,344.543686,0.0224504169,3.866148,64.9184069,32.8752026,8267047.14,2296.89366,-106.966152,-0.00648839001,8.40435258,63.6723754,29.1143871,8260017.54,2280.13319,-46.1384801,-0.00297521923
38,220.489449,2764.27336,9450694.13,272.63064,2717.98279,9242804.15,554.82573,2515.11119,8926074.22,4042.43407,2243.68245,8295364.68,39873.9449,2249.06514,8215472.83,220.489449,2764.27336,9450694.13,9450694.13,2764.96738,-1639.22333,-0.135987366,272.630641,2717.98279,9242804.15,9242804.15,2718.69188,-1545.17061,-0.122754843,554.82573,2515.11119,8926074.22,8926074.22,2515.88854,-2135.78925,-0.153329618,4042.43407,2243.68245,8295364.68,8295364.68,2244.55582,-2682.5237,-0.192982005,39873.9449,2249.06514,8215472.83,8215472.83,2249.93556,-2680.38558,-0.194181188,220.489449,0.00248013662,0.00121840978,272.630541,0.00272393209,0.00134426916,553.894629,0.00305383621,0.00147362236,3946.89593,0.00372545355,0.00204921516,39338.7165,0.0039272779,0.533744455,220.489449,2764.27336,9450694.13,9450694.13,2765.06116,0.0,0.0,272.630541,2717.98373,9242805.12,9242805.12,2718.78494,0.0,0.0,553.894629,2519.02134,8931846.2,8931846.2,2519.88582,0.0,0.0,3946.89593,2293.4812,8389532.46,8389532.46,2294.43066,0.0,0.0,39338.7164,2277.06851,8267962.4,8267962.4,2278.0248,0.0,0.0
653,116.33671,1710.12105,8674485.69,162.642013,1824.75342,8733539.31,412.728944,2095.58527,9085965.8,3877.50422,2246.1589,8140512.06,26149.9049,2237.10237,7986472.96,116.33671,1710.12105,8674485.69,8674485.69,1711.30752,-2073.83533,-0.131674899,162.642013,1824.75342,8733539.31,8733539.31,1825.85658,-2517.3876,-0.1619304,412.728944,2095.58527,9085965.8,9085965.8,2096.52876,-2768.05177,-0.183722272,3877.50422,2246.1589,8140512.06,8140512.06,2247.03102,-2950.54377,-0.21393461,26149.9049,2237.10237,7986472.96,7986472.96,2237.97837,-2750.82136,-0.201009916,116.33671,0.00349404711,0.00077661428,162.642013,0.00370970665,0.000873005467,412.727766,0.00380886608,0.000964982584,3856.54769,0.00380189775,0.0366329089,25630.2356,0.0309791354,53.4367395,116.33671,1710.12105,8674485.69,8674485.69,1711.39417,0.0,0.0,162.642013,1824.75342,8733539.31,8733539.31,1825.94661,0.0,0.0,412.727767,2095.59048,9085982.07,9085982.07,2096.62955,0.0,0.0,3856.54769,2257.24445,8161677.11,8161677.11,2258.20914,0.0,0.0,25630.2327,2278.67385,8060182.87,8060182.87,2279.62947,0.0,0.0
775,440.515337,2073.71848,7359658.35,532.764988,2097.13182,7432710.97,872.163841,2085.93161,7617049.82,4871.55953,2192.36028,8321973.48,42882.2573,2231.73421,8213528.42,440.515337,2073.71848,7359658.35,7359658.35,2074.65776,-3125.08924,-0.244539266,532.764988,2097.13182,7432710.97,7432710.97,2098.05967,-3016.43028,-0.236240105,872.163841,2085.93161,7617049.82,7617049.82,2086.86494,-3079.83191,-0.237655652,4871.55953,2192.36028,8321973.47,8321973.48,2193.25193,-2841.81531,-0.205725437,42882.2573,2231.73421,8213528.42,8213528.42,2232.61116,-2624.88137,-0.190443346,435.516101,0.000886449524,0.000224709134,519.829083,0.00122915499,0.000434996203,829.402251,0.00201285234,0.000917461999,4746.01231,0.00312716322,0.00258765775,42225.7506,0.00346693204,0.0900391406,435.516101,2095.17044,7402685.53,7402685.53,2096.20971,0.0,0.0,519.829083,2144.0472,7524940.67,7524940.67,2145.06279,0.0,0.0,829.402251,2182.17252,7816296.83,7816296.83,2183.17038,0.0,0.0,4746.01231,2244.84143,8433094.97,8433094.97,2245.81144,0.0,0.0,42225.7506,2263.50013,8274256.65,8274256.65,2264.46215,0.0,0.0
747,292.842612,2455.35828,8486182.59,357.196075,2451.94949,8504960.49,631.959151,2367.67303,7997327.1,4449.94859,2284.85979,7732983.92,40206.7516,2259.54128,7888562.29,292.842612,2455.35827,8486182.59,8486182.59,2456.16354,-2895.81508,-0.197708173,357.196075,2451.94949,8504960.49,8504960.49,2452.75408,-2516.12078,-0.173158093,631.959151,2367.67303,7997327.1,7997327.1,2368.50309,-2105.87181,-0.151827602,4449.94859,2284.85979,7732983.92,7732983.92,2285.7176,-2623.03778,-0.194606057,40206.7516,2259.54128,7888562.29,7888562.29,2260.40801,-2633.79127,-0.194243108,292.842612,0.00219858447,0.00169681602,357.196075,0.0024949382,0.00198201157,631.934112,0.00292509958,0.00227620562,4435.03049,0.00337239487,0.00354698989,39744.4396,0.00677988095,6.62430778,292.842612,2455.35827,8486182.59,8486182.59,2456.26339,-1903.28518,-0.113222677,357.196075,2451.94949,8504960.49,8504960.49,2452.85577,-2146.95611,-0.127891095,631.934112,2367.75625,7997467.59,7997467.59,2368.69464,-1821.5926,-0.112177802,4435.03049,2291.89028,7744090.38,7744090.38,2292.85968,-1486.03074,-0.0931029653,39744.439,2283.78789,7928541.17,7928541.17,2284.76073,-1455.43734,-0.0901294709
25,201.686761,62.2700005,20.0042661,278.527859,62.5708562,22.3600758,634.982601,62.899968,24.8438483,4941.19694,62.8176763,24.6901726,8699.39915,62.8273564,24.7690741,201.686761,62.2700005,20.0042661,8033014.54,2868.68357,-2570.49495,-0.20277582,278.527859,62.5708562,22.3600758,8247715.34,2675.66122,-3303.32956,-0.243247529,634.982601,62.899968,24.8438483,8465363.75,2429.03115,-3467.11005,-0.23907567,4941.19694,62.8176763,24.6901726,7914806.83,2196.07266,-2426.46118,-0.173576579,8699.39915,62.8273564,24.7690741,7386925.74,2008.4378,-1463.74245,-0.108212621,201.686761,0.00197625217,0.000438567353,278.527859,0.00218386738,0.000563796973,634.982601,0.00251480388,0.000778379344,4941.19694,0.0485929689,89.7900579,8699.39915,0.184219047,353.384527,1.78231517,62.9331829,25.7045777,8033014.54,2868.69804,5097.2898,0.354727463,2.33918221,63.8221311,29.9505284,8247715.35,2675.69078,4521.72367,0.287696741,3.29270423,64.6442069,32.3946848,8465529.53,2429.17255,3101.9473,0.1873141,3.92040685,64.9664004,32.9548145,7964884.69,2222.48007,2572.58922,0.158789311,3.99194399,64.9966605,32.995622,7743810.7,2187.15543,2629.09616,0.164475398
139,204.7618,61.5382359,12.1574314,298.824195,61.8948308,16.0794303,743.891357,62.4105925,21.174391,6183.89745,62.5576629,22.9714766,61893.8007,62.5720553,23.1278154,204.7618,61.5382359,12.1574314,10584384.4,2722.12427,-371.061064,-0.032710838,298.824195,61.8948308,16.0794303,10200159.8,2652.72035,-636.520421,-0.0497019609,743.891357,62.4105925,21.174391,9761097.08,2473.52824,-1779.45704,-0.123774941,6183.89745,62.5576629,22.9714766,8401581.06,2268.91366,-2649.12868,-0.190690074,61893.8007,62.5720553,23.1278154,8207382.27,2241.07192,-2595.11273,-0.188359093,204.7618,0.00213765025,0.000615556922,298.824195,0.00214631845,0.000691084003,743.891357,0.00223062683,0.000972369068,6183.89745,0.00241937149,0.00257389792,61893.8007,0.00236690187,0.0647083046,1.0,66.0,0.0,10584384.4,2722.22879,1.64213504e-12,0.0,1.0,66.0,0.0,10200159.8,2652.81931,-2.57720517e-07,0.0,1.0,66.0,0.0,9761313.67,2473.72161,-1.58716989,0.0,1.01058178,65.9590366,0.366534292,8454331.65,2297.07414,-21.2848947,-0.0120913435,5.28791627,63.1376915,20.1980286,8261554.18,2270.00022,31.1470422,0.00241119004
280,179.965212,62.8808469,25.2930313,313.983043,62.9013391,25.3308934,834.885224,62.790191,24.5226744,6583.08893,62.6882784,23.8828824,56319.1169,62.5991081,23.3587579,179.965212,62.8808469,25.2930313,9704017.83,2342.66152,-3643.69264,-0.232576324,313.983043,62.9013391,25.3308934,9486232.93,2320.26201,-3696.10649,-0.238436276,834.885224,62.790191,24.5226744,9080068.8,2308.78481,-3064.0114,-0.205334484,6583.08894,62.6882784,23.8828824,8185029.79,2282.97686,-2870.61814,-0.205315588,56319.1169,62.5991081,23.3587579,7954239.52,2256.96152,-2649.96664,-0.194408926,179.965212,0.00296279976,0.00180685094,313.983043,0.0026331134,0.00205403189,834.885224,0.00224262582,0.00193350104,6583.08893,0.00224803374,0.00166749719,56319.1169,0.0056555582,6.51427531,1.64250915,64.0081799,31.23936,9874844.4,2431.54835,-48.6054703,-0.00276738101,2.011443,65.1028768,33.7792489,9587440.14,2372.84917,-1250.88255,-0.0695088664,2.5931904,66.1740723,33.7548082,9119107.94,2330.44356,-2304.89583,-0.131373359,2.95501812,66.6191918,32.9963577,8206373.8,2296.27751,-2628.52615,-0.159736312,2.99545549,66.6619384,32.8998245,7998826.71,2283.72726,-2630.99619,-0.16218485
91,20.4929189,61.7257624,16.9518936,71.397456,62.4479336,22.2146822,459.278786,62.7356001,23.9391514,5635.30384,62.6574311,23.5775037,59428.2672,62.5846984,23.2461089,20.4929189,61.7257624,16.9518936,6682790.65,2926.28818,-1242.13237,-0.116702415,71.397456,62.4479336,22.2146822,8355280.04,2566.74477,-2407.62986,-0.176721408,459.278786,62.7356001,23.9391514,9088089.0,2370.24325,-2536.20837,-0.171946868,5635.30384,62.6574311,23.5775037,8735910.71,2297.25758,-2541.65057,-0.177097666,59428.2672,62.5846984,23.2461089,8279507.74,2264.97525,-2723.1938,-0.196291348,20.4929189,0.0260493919,0.00999441189,71.397456,0.00958446543,0.00347583168,459.278786,0.00348336575,0.00106406319,5635.30384,0.00259282709,0.000950465898,59428.2672,0.00279976856,0.774431209,3.03477662,60.088994,1.03210253,6682790.59,2926.25448,2680.86687,1.02078645,3.22301953,60.4688267,5.24300794,8355335.13,2566.73914,1233.65939,0.186390199,4.27378797,61.981034,19.0900408,9093597.73,2372.72662,-450.658007,-0.0342039131,9.25807762,63.0120807,25.8729878,8748602.17,2303.07325,-146.161866,-0.00971496974,16.8849633,62.9129287,25.3053135,8318109.35,2285.57141,-27.3691517,-0.00188644072
617,60.9702434,2319.70666,8100551.41,121.40599,2335.70133,8675694.05,416.830554,2361.15097,8727330.9,4181.38664,2260.18212,8325567.42,27356.3655,2239.26471,8035017.7,60.9702434,2319.70666,8100551.41,8100551.41,2320.57085,-3063.50265,-0.204029166,121.40599,2335.70133,8675694.05,8675694.05,2336.55432,-3396.47126,-0.223237405,416.830554,2361.15097,8727330.9,8727330.9,2361.98423,-2915.33321,-0.200280561,4181.38664,2260.18212,8325567.42,8325567.42,2261.0498,-2667.88008,-0.190289635,27356.3655,2239.26471,8035017.7,8035017.7,2240.14007,-2716.01227,-0.197652202,60.9702433,0.00855685411,0.0033125653,121.405921,0.00565379423,0.00210390806,416.66687,0.00385954251,0.0012411334,4165.02476,0.00350989704,0.0181839836,26861.7083,0.02803688,47.778081,60.9702433,2319.70666,8100551.41,8100551.41,2320.6649,-1311.34063,-0.0794069356,121.405921,2335.7025,8675696.51,8675696.51,2336.654,-2579.70059,-0.151641233,416.66687,2361.97345,8729020.71,8729020.71,2362.91418,-3158.96231,-0.185995272,4165.02476,2268.17137,8341744.85,8341744.85,2269.15091,-2738.32379,-0.165282842,26861.7056,2277.0379,8102935.84,8102935.84,2278.01362,-2766.71709,-0.169476134
610,221.299738,2312.88001,8210821.69,281.977035,2308.83287,8093188.66,537.457842,2283.96576,7884069.13,4304.45611,2259.24908,8227382.96,42149.7555,2260.30125,8093357.88,221.299738,2312.88001,8210821.69,8210821.69,2313.73609,-4996.00731,-0.345060291,281.977035,2308.83287,8093188.66,8093188.66,2309.68467,-4441.07098,-0.317140714,537.457842,2283.96576,7884069.13,7884069.13,2284.82143,-3590.58322,-0.266979232,4304.45611,2259.24908,8227382.96,8227382.96,2260.11484,-2929.8887,-0.21270652,42149.7555,2260.30125,8093357.88,8093357.88,2261.1674,-2756.4044,-0.2009789,221.299738,0.00190460023,0.000542751883,281.977035,0.002244365,0.000694190196,537.447199,0.00305194249,0.00120070759,4256.01737,0.00347486301,0.0025061236,41694.9329,0.00497423836,3.17493038,221.299738,2312.88001,8210821.69,8210821.69,2313.84067,-2138.53323,-0.130069561,281.977035,2308.83287,8093188.66,8093188.66,2309.79519,-1502.54541,-0.0920682027,537.447199,2284.00799,7884134.76,7884134.76,2284.98074,-621.861687,-0.0386142549,4256.01737,2283.09112,8270046.49,8270046.49,2284.06425,-249.3166,-0.0151170889,41694.9326,2282.99763,8133342.65,8133342.65,2283.9708,-210.491527,-0.012869896
727,215.01724,61.8732734,18.2904629,253.634841,61.9848113,19.1123677,579.492276,62.4929534,22.5927956,6271.33457,62.6337146,23.4619105,60803.6632,62.5773456,23.1774293,215.01724,61.8732734,18.2904629,9123289.37,2479.39231,-3667.65632,-0.28392299,253.634841,61.9848113,19.1123677,8828480.84,2468.25367,-3018.01994,-0.232338868,579.492276,62.4929534,22.5927956,8240325.8,2365.3383,-2445.16669,-0.179205483,6271.33457,62.6337146,23.4619105,8052935.76,2243.75129,-2569.71635,-0.186950393,60803.6632,62.5773456,23.1774293,8208322.06,2232.72991,-2658.9411,-0.192774192,215.01724,0.00203982098,0.000681492979,253.634841,0.00264649825,0.00103297342,579.492276,0.00286730209,0.00124054118,6271.33457,0.00233433862,0.000985856918,60803.6632,0.00244047423,0.135091719,1.00494109,60.0004282,0.00496923048,9123289.37,2479.34628,36.1453361,0.169758673,1.07614955,60.0294326,0.340633143,8828480.84,2468.20533,171.44235,0.0988625188,2.39504874,60.9733588,10.3444241,8240329.4,2365.3007,1144.39064,0.123950663,6.91746821,62.3320537,21.6135619,8089139.22,2263.89284,556.364157,0.0420770047,8.07328438,62.4940051,22.6488973,8272466.39,2266.80576,87.6305425,0.00640198222
