,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49,Feature 50,Feature 51,Feature 52,Feature 53,Feature 54,Feature 55,Feature 56,Feature 57,Feature 58,Feature 59,Feature 60,Feature 61,Feature 62,Feature 63,Feature 64,Feature 65,Feature 66,Feature 67,Feature 68,Feature 69,Feature 70,Feature 71,Feature 72,Feature 73,Feature 74,Feature 75,Feature 76,Feature 77,Feature 78,Feature 79,Feature 80,Feature 81,Feature 82,Feature 83,Feature 84,Feature 85,Feature 86,Feature 87,Feature 88,Feature 89,Feature 90,Feature 91,Feature 92,Feature 93,Feature 94,Feature 95,Feature 96,Feature 97,Feature 98,Feature 99,Feature 100
523,372.181966,2373.67787,9590206.71,453.182059,2395.91815,9340765.16,778.944441,2356.28067,8801126.61,4570.97493,2278.02467,8076318.62,41813.4231,2265.75056,8032477.33,372.181966,2373.67787,9590206.71,9590206.71,2374.50204,-2497.85141,-0.172405822,453.182059,2395.91815,9340765.16,9340765.16,2396.73402,-2529.04616,-0.176898939,778.944441,2356.28067,8801126.61,8801126.61,2357.1099,-2458.40739,-0.175885667,4570.97493,2278.02467,8076318.62,8076318.62,2278.88416,-2859.33116,-0.209108681,41813.4231,2265.75056,8032477.33,8032477.33,2266.61479,-2681.07421,-0.196107559,372.181966,0.00160179361,0.00154107494,453.182059,0.00210628773,0.00229001839,778.936864,0.00263637982,0.00313581632,4542.75278,0.00330043191,0.00371040704,41433.6555,0.00539470323,4.01555242,372.181966,2373.67787,9590206.71,9590206.71,2374.61433,-1449.73283,-0.0809438093,453.182059,2395.91815,9340765.16,9340765.16,2396.84574,-1441.41289,-0.0818196377,778.936864,2356.30158,8801166.9,8801166.9,2357.24458,-1396.84445,-0.0819614739,4542.75278,2291.15869,8098441.62,8098441.63,2292.12841,-1350.66732,-0.082746279,41433.6552,2284.90142,8065279.09,8065279.09,2285.87378,-1346.52459,-0.0826746809
432,622.70475,61.9877254,18.8454545,725.818404,62.1162952,19.754005,1091.01914,62.3914669,21.6971105,6529.69796,62.6330746,23.5217014,56121.4844,62.5912283,23.307531,622.704753,61.9877254,18.8454544,9211645.35,2719.97187,-1672.88611,-0.126968054,725.818406,62.1162951,19.754005,9155521.95,2665.10575,-1674.52381,-0.124515149,1091.01914,62.3914669,21.6971105,8964815.68,2547.9306,-2009.12204,-0.144057106,6529.69796,62.6330746,23.5217014,8111181.55,2327.07326,-2804.68785,-0.20305239,56121.4844,62.5912283,23.307531,7943615.5,2261.79005,-2637.92359,-0.193867482,622.70475,0.000869906992,0.000568922675,725.818404,0.00111276533,0.000779373507,1091.01914,0.00163707023,0.00111967966,6529.69796,0.00226437329,0.0016190583,56121.4844,0.005726527,6.64494421,1.00000417,60.0000113,0.000131628479,9211645.35,2719.9273,-490.567888,-14.0882023,1.00120594,60.0035649,0.0414139719,9155522.02,2665.05739,-417.918627,-0.678698251,1.35095933,60.8334868,8.97953396,8965246.63,2548.15831,-503.36127,-0.0561011518,5.51683096,62.7188882,24.1486394,8129865.4,2339.51709,-708.331154,-0.0505531629,6.83202302,62.844368,24.9044369,7988191.05,2288.69507,-759.784506,-0.0538676275
144,130.754507,2438.72091,8253433.81,151.351198,2446.34243,8293828.69,394.380317,2350.56187,8308868.45,4019.14173,2280.52618,7794643.38,37658.8793,2254.39136,7907752.25,130.754507,2438.72091,8253433.81,8253433.81,2439.53421,-4720.84027,-0.323144908,151.351198,2446.34243,8293828.69,8293828.69,2447.15176,-4114.49095,-0.282988674,394.380317,2350.56187,8308868.45,8308868.45,2351.40074,-3180.47403,-0.222055556,4019.14173,2280.52618,7794643.38,7794643.38,2281.38518,-2853.46932,-0.211353086,37658.8793,2254.39136,7907752.25,7907752.25,2255.2599,-2631.7549,-0.193992348,130.752043,0.00591180459,0.00517744424,151.288651,0.00636516188,0.00549190321,392.756542,0.00465595918,0.00347984418,3984.70688,0.003715212,0.00278619868,37157.6353,0.00878959199,10.3325342,130.752043,2438.76182,8253499.73,8253499.73,2439.67288,-3120.02125,-0.189312345,151.288651,2447.24326,8295277.15,8295277.15,2448.15116,-1979.58069,-0.119826305,392.756542,2359.19119,8324966.45,8324966.45,2360.13295,-45.2275936,-0.00273313216,3984.70688,2299.02582,7821874.33,7821874.33,2299.99059,10.1463109,0.000631695413,37157.6345,2282.50586,7954324.56,7954324.56,2283.4062,-89.6419846,-0.00572663134
427,233.484568,63.1046922,26.5916268,326.833156,62.9643785,25.7154512,769.33758,62.7813202,24.5569663,6089.12738,62.6482042,23.7062491,38963.4022,62.6198205,23.5082062,233.484568,63.1046922,26.5916268,9536756.24,2082.63052,-3656.81073,-0.229630562,326.833156,62.9643785,25.7154512,9687470.87,2171.76783,-3407.59598,-0.215896608,769.33758,62.7813202,24.5569663,9155314.17,2219.26616,-2691.38352,-0.17949469,6089.12738,62.6482042,23.7062491,8257421.47,2228.95634,-2862.92572,-0.204623935,38963.4022,62.6198205,23.5082062,8011761.44,2235.01752,-2746.80559,-0.200149344,233.484568,0.00148261813,0.000183616876,326.833156,0.00172800969,0.000297706944,769.33758,0.00203171809,0.000485449574,6089.12738,0.00240331678,0.0172763895,38963.4022,0.0198783668,34.0970294,4.42700952,62.1609564,20.4073604,9568544.97,2091.91928,-4717.87102,-0.33762119,4.92250245,62.6102364,23.4726566,9739882.46,2188.39981,-3883.91723,-0.256869172,5.58697848,63.0888601,26.29258,9204439.89,2237.44243,-1297.30175,-0.0833922554,6.01945007,63.2970436,27.3755269,8280717.98,2240.14353,-52.8852186,-0.00351252209,10.9210273,62.9430017,25.4776468,8083382.08,2274.81097,22.2066434,0.00154741467
294,56.5932343,61.4047004,14.3533761,126.853206,62.002765,19.256077,509.871447,62.4969059,22.7465302,5617.52289,62.5687042,23.1973116,37730.8996,62.6076367,23.4292146,56.5932343,61.4047004,14.3533761,8181061.96,2698.61346,-1067.3738,-0.0984996445,126.853206,62.002765,19.256077,8788621.96,2570.43173,-1778.83313,-0.136738531,509.871447,62.4969059,22.7465302,9052646.27,2404.30541,-2465.75048,-0.171831892,5617.52289,62.5687042,23.1973116,8024936.82,2276.0925,-2981.52066,-0.218523518,37730.8996,62.6076367,23.4292146,7967802.85,2241.92374,-2754.39753,-0.201594401,56.5932343,0.00916015116,0.00357162435,126.853206,0.0052415349,0.00180080184,509.871447,0.00311095299,0.000877929477,5617.52289,0.00261178397,0.027151849,37730.8996,0.0211790158,36.5839518,1.00057122,60.0003292,0.00382043133,8181061.96,2698.58187,-39.2059806,-0.22176412,1.02272481,60.026381,0.30540168,8788621.96,2570.38481,-68.0205853,-0.0415187492,2.00004719,61.1049176,11.5972866,9052677.69,2404.28471,-70.4380985,-0.00687449657,6.80407865,62.3761585,21.9176203,8046682.9,2288.38626,-0.309092685,-2.32746727e-05,12.6997775,62.4859945,22.6578022,8041767.33,2284.12187,-40.4817641,-0.00299898841
359,119.557071,2183.70015,6798743.29,187.861302,2132.54918,6754044.11,512.203082,2150.29081,7046753.16,4369.07103,2260.39299,7620799.45,40178.9224,2257.27499,7873208.39,119.557071,2183.70015,6798743.29,6798743.29,2184.60898,-4758.44659,-0.358610788,187.861303,2132.54917,6754044.11,6754044.11,2133.47741,-3912.0707,-0.298423077,512.203082,2150.29081,7046753.16,7046753.16,2151.20666,-2952.95326,-0.22492529,4369.07103,2260.39299,7620799.45,7620799.45,2261.26028,-2620.98247,-0.195682108,40178.9224,2257.27499,7873208.39,7873208.39,2258.14261,-2631.92887,-0.194264593,119.557071,0.00563364143,0.00357611057,187.861302,0.00455111955,0.00301500269,512.19936,0.00355629698,0.00256989191,4356.74214,0.00342647774,0.00341123979,39725.3399,0.00672380664,6.50239964,119.557071,2183.70015,6798743.29,6798743.29,2184.71759,-639.093604,-0.042721719,187.861303,2132.54917,6754044.11,6754044.11,2133.591,-404.56819,-0.0271380758,512.19936,2150.30449,7046778.3,7046778.3,2151.33769,-116.667425,-0.00766292044,4356.74214,2266.23842,7630120.88,7630120.88,2267.21687,46.7573075,0.00294670511,39725.3394,2281.04932,7912395.59,7912395.59,2281.94192,48.1848764,0.00314232641
39,133.529631,61.4908094,15.098625,176.751536,61.6769299,16.6394863,603.382745,62.1599073,20.2933988,6402.94212,62.5359307,22.866766,60854.965,62.5653937,23.1059542,133.529631,61.4908094,15.098625,10468377.1,3342.33271,-1537.64184,-0.122305731,176.751536,61.6769299,16.6394863,10141464.7,3210.38876,-1409.00127,-0.108465366,603.382745,62.1599073,20.2933988,8563349.35,2651.24321,-2025.03341,-0.153614767,6402.94212,62.5359307,22.866766,8153454.01,2270.45381,-2555.67369,-0.187168266,60854.965,62.5653937,23.1059542,8224284.16,2235.68576,-2659.19412,-0.192903023,133.529631,0.0031401478,0.000938900183,176.751536,0.00371187817,0.00135531383,603.382745,0.00274114919,0.00115016912,6402.94212,0.00228586256,0.000951137431,60854.965,0.00244019197,0.138689536,2.04989303,60.1736288,1.98480767,10468377.1,3342.30874,1366.0895,0.299695526,2.26536799,60.7871997,8.51417471,10141464.7,3210.37179,2667.91253,0.287111088,3.33949367,62.6755551,23.8804977,8563386.9,2651.28844,5494.14985,0.384198823,4.76767351,63.8701691,29.9161365,8200487.28,2297.18433,5765.87603,0.368122801,4.97591616,63.9871042,30.3534484,8290321.1,2270.84532,5668.38161,0.357329923
554,464.552937,61.1660804,11.7935124,529.409945,61.2494359,12.5436113,926.457447,61.8571116,17.7569985,6878.80787,62.5410953,22.914892,62877.2122,62.5726162,23.1404115,464.552937,61.1660804,11.7935124,7171155.85,2216.49665,-2900.85297,-0.315434761,529.409945,61.2494359,12.5436113,7213729.48,2267.9565,-2531.48329,-0.266123878,926.457447,61.8571116,17.7569985,7422205.94,2302.23753,-2281.33113,-0.198717927,6878.80787,62.5410953,22.914892,8118164.58,2224.60585,-2913.77874,-0.213633196,62877.2122,62.5726162,23.1404115,8194145.59,2234.60433,-2652.29829,-0.19261273,464.552937,0.00161913143,0.00124016885,529.409945,0.00169461062,0.00124099848,926.457447,0.00189440535,0.0011504694,6878.80787,0.00214917174,0.00153157959,62877.2122,0.00232680099,0.0575495921,1.97407808,62.9606065,8.99844816,7171155.85,2216.5469,72.5401873,0.00903026059,1.98436522,62.9763631,8.99944129,7213729.54,2268.00384,60.4056069,0.00749703521,1.99476101,62.9921209,8.99993792,7423865.77,2303.4398,25.5897254,0.00313062331,1.99947486,62.9992121,8.99999938,8182224.18,2257.74226,10.6264662,0.00123831729,2.10496992,62.9907183,9.7865527,8251486.91,2264.83316,11.6928745,0.00130118879
661,157.452445,61.6795218,15.073302,182.806892,61.9482247,17.4150242,439.828904,62.6053709,22.8461661,5639.84015,62.5436489,22.9712853,59617.8744,62.5662857,23.1313431,157.452445,61.6795218,15.073302,7358120.9,2872.21916,-2141.63027,-0.203355928,182.806892,61.9482247,17.4150242,7398926.85,2745.19801,-731.504363,-0.0644422229,439.828904,62.6053709,22.8461661,7527147.94,2373.22308,-1972.65464,-0.150428168,5639.84015,62.5436489,22.9712853,8127591.56,2250.74193,-2596.22853,-0.190006884,59617.8744,62.5662857,23.1313431,8210739.1,2246.66698,-2655.36978,-0.192678589,157.452445,0.00658284087,0.00707982147,182.806892,0.0062445589,0.00655140431,439.828904,0.00436708138,0.00394156259,5639.84015,0.00261083795,0.0015474023,59617.8744,0.0025383537,0.240566603,1.99007127,62.9850326,8.99977598,7358120.31,2872.25215,803.143558,0.0986947131,1.99403088,62.9910195,8.99991935,7398955.1,2745.42126,766.969201,0.0939882189,1.99800632,62.9970065,8.99999104,7531159.32,2377.15799,661.782577,0.0803828449,1.99980045,62.9997006,8.99999991,8139186.75,2257.12968,627.497857,0.0733162913,1.99998004,62.9999701,9.0,8249588.84,2267.24286,630.390461,0.0731597523
271,136.788076,62.9928467,25.788269,199.38047,62.9627639,25.6141341,517.381303,62.936505,25.449874,1582.01826,62.985396,25.7187419,1989.73825,63.0221274,25.9235078,136.788076,62.9928467,25.788269,7437390.93,2150.49685,-1932.70606,-0.139554681,199.38047,62.9627639,25.6141341,7256550.09,2141.17985,-1716.0251,-0.125868976,517.381303,62.936505,25.449874,6867116.85,2073.32904,-1373.43532,-0.103891059,1582.01826,62.985396,25.7187419,6257750.79,1899.89737,-946.452578,-0.074604473,1989.73825,63.0221274,25.9235078,5217200.26,1478.5483,470.765913,0.0404798945,136.788076,0.0028887279,0.000603972822,199.38047,0.00294693963,0.000612760684,517.381303,0.00305233691,0.122643602,1582.01826,0.416631742,801.299171,1989.73825,0.886569116,1715.48197,2.13060014,60.4110467,4.6008977,7437474.44,2150.4778,-1081.57036,-0.184893118,2.45865678,61.2449443,12.8945846,7259343.28,2142.98464,-679.786876,-0.0702619875,3.6045212,62.9679392,25.6219091,6946591.2,2124.56874,-1014.95802,-0.0760775405,4.81802884,63.8993108,30.0277063,6528978.58,2056.40764,-1246.00738,-0.0889891199,4.98128631,63.9899846,30.3638775,6386791.16,2033.71198,-1181.85855,-0.0848683047
314,144.668856,62.7216658,24.1808162,168.553427,62.7693444,24.4655066,309.568083,62.8487509,24.9341733,917.92798,62.9901697,25.7452997,1168.27202,63.048955,26.0718215,144.668859,62.7216657,24.1808158,7076051.8,2166.71996,-714.099563,-0.0545918473,168.553429,62.7693443,24.4655064,6904932.95,2076.27203,-264.410294,-0.0203433055,309.568083,62.8487509,24.9341732,6370824.54,1846.29083,-589.523421,-0.046774134,917.92798,62.9901697,25.7452997,5754306.94,1733.45562,-712.847957,-0.05856679,1168.27202,63.048955,26.0718215,4351264.3,1223.19895,1059.84649,0.0995060641,144.668856,0.00294698162,0.000773111315,168.553427,0.00364341269,0.000926115877,309.568083,0.00548376044,0.834386931,917.92798,0.824173631,1589.37792,1168.27202,1.52960651,2962.14455,1.1396798,60.8171447,8.81475675,7145834.21,2222.75536,-1329.4939,-0.16751539,1.47635265,62.151151,20.3315948,7090014.92,2210.67312,-657.065874,-0.0547267445,2.6245148,64.1265896,30.8433394,6880366.99,2144.06288,390.193163,0.0267850929,3.82150936,64.9221642,32.8698387,6267200.97,2012.2176,1316.58885,0.0917306721,3.98165423,64.9923216,32.9876997,6103559.55,1986.88288,1465.36975,0.103271293
137,41.4094674,2781.79446,6614234.41,92.5171428,2386.42399,7321659.2,404.126495,2182.56302,7236392.04,4053.55605,2258.70346,8240122.28,40436.8765,2261.03936,8239052.21,41.4094674,2781.79446,6614234.41,6614234.41,2782.48769,-1573.87266,-0.13657813,92.5171428,2386.42399,7321659.2,7321659.2,2387.2497,-2552.84271,-0.190242406,404.126495,2182.56302,7236392.04,7236392.04,2183.4639,-3220.60152,-0.243964295,4053.55605,2258.70346,8240122.28,8240122.28,2259.57014,-2780.03717,-0.201554204,40436.8765,2261.03936,8239052.21,8239052.21,2261.90514,-2742.80491,-0.198414743,41.4094674,0.0132902943,0.00639463018,92.5171427,0.00793173847,0.00377914361,404.109931,0.00406703791,0.00161098651,4045.6442,0.00361043995,0.00128493366,40053.1859,0.00413691112,1.11306092,41.4094674,2781.79446,6614234.41,6614234.41,2782.59362,3543.79674,0.237423129,92.5171427,2386.42399,7321659.21,7321659.21,2387.35531,1576.95651,0.100890464,404.109931,2182.64152,7236536.66,7236536.66,2183.65953,-1530.95877,-0.098995675,4045.6442,2262.63792,8248218.27,8248218.27,2263.61986,-3176.70013,-0.192825889,40053.1858,2280.85892,8276005.88,8276005.88,2281.833,-3354.47157,-0.203319248
205,148.797983,60.9114105,7.14092203,229.389262,61.307489,11.7570631,686.038289,62.0550006,18.9315697,6624.89389,62.5410569,22.835782,63984.2436,62.5718282,23.1246337,148.797983,60.9114105,7.14092203,5532855.85,3228.65276,-1015.47875,-0.161554484,229.389262,61.307489,11.7570631,6448036.79,2915.64916,-1579.62083,-0.181421885,686.038289,62.0550006,18.9315697,7267273.0,2416.4903,-1932.77908,-0.164779495,6624.89389,62.5410569,22.835782,7857055.54,2221.00572,-2158.6485,-0.161155108,63984.2436,62.5718282,23.1246337,8228367.32,2226.66518,-2622.33253,-0.190104981,148.797983,0.00365574991,0.001612307,229.389262,0.00307151209,0.00127081556,686.038289,0.00238168424,0.000894552564,6624.89389,0.00220944408,0.000924729124,63984.2436,0.00227449496,0.0331491386,1.0,66.0,0.0,5532855.85,3228.75277,-0.132693525,0.0,1.0,66.0,0.0,6448036.68,2915.75206,-13.9857002,0.0,1.0,66.0,0.0,7267979.32,2417.18319,-124.13841,0.0,1.0,66.0,0.0,7901791.08,2247.29577,25.3429737,0.0,1.06810931,65.776012,2.18197958,8289251.54,2258.71593,20.3286006,0.00477996243
15,140.980281,62.9638809,25.5719563,261.429021,62.9819151,25.7051744,717.206562,62.8994902,25.2072582,6287.99861,62.6057648,23.4021682,51213.7609,62.5898296,23.3080416,140.980281,62.9638809,25.5719563,7296731.83,2218.06751,-512.490797,-0.0375180192,261.429021,62.9819151,25.7051744,7810920.35,2222.23762,-708.928841,-0.0500312395,717.206562,62.8994902,25.2072582,7999020.02,2230.7124,-976.694076,-0.068782405,6287.99861,62.6057648,23.4021682,7895504.35,2251.60777,-2569.06977,-0.188998306,51213.7609,62.5898296,23.3080416,7906079.46,2239.77503,-2787.61018,-0.205351823,140.980281,0.00322659143,0.00129009508,261.429021,0.00274327442,0.00146924815,717.206562,0.00247749562,0.00168130058,6287.99861,0.00234664897,0.00154433422,51213.7609,0.00814572377,11.2275451,1.0,66.0,0.0,7296731.83,2218.15578,0.0,0.0,1.0,66.0,0.0,7810920.36,2222.32521,0.0,0.0,1.0,66.0,0.0,7999620.3,2231.1467,0.0,0.0,1.0,66.0,0.0,7934356.89,2275.34191,0.0,0.0,1.0,66.0,0.0,7966220.16,2274.85101,0.0,0.0
302,58.1170225,60.8184502,8.84648407,104.004585,61.860497,18.1637251,428.032822,62.7564067,24.3940687,5965.57112,62.6322125,23.5903522,41075.5111,62.6162112,23.4840033,58.1170225,60.8184502,8.84648406,6412005.25,3243.5805,3379.06805,0.448657212,104.004585,61.860497,18.1637251,6792624.79,2779.02766,1389.54156,0.125097972,428.032823,62.7564067,24.3940687,7513632.72,2261.5195,-2287.27782,-0.168947518,5965.57112,62.6322125,23.5903522,8062987.47,2203.43942,-2598.67422,-0.188424179,41075.5111,62.6162112,23.4840033,8010539.82,2229.90346,-2691.42895,-0.196230252,58.1170225,0.00916216371,0.00376480456,104.004585,0.00662360356,0.00251997966,428.032822,0.00379093158,0.00132912027,5965.57112,0.00244782684,0.00693041273,41075.5111,0.0173874938,29.2471824,4.03345246,60.0610081,0.704241237,6403143.45,3251.36831,4193.6753,1.97486521,4.21226648,60.3392615,3.82123519,6789588.69,2806.52148,4942.37438,0.970313386,5.24415266,61.5825646,15.8546388,7657310.26,2361.84664,2633.76294,0.239034388,6.74732282,62.7145584,24.1202901,8198869.91,2273.28517,783.812179,0.0557370201,6.97372074,62.8427948,24.8949625,8096287.08,2276.95825,558.408955,0.0393326934
57,213.231302,63.218025,26.3690534,317.280984,63.1635496,26.0657404,773.313332,62.8470029,24.4866305,6809.52436,62.5802229,23.1580278,61412.3413,62.5681355,23.1365645,213.231303,63.218025,26.369054,8983432.22,2268.2129,-4084.25187,-0.265365277,317.280985,63.1635496,26.0657407,8824604.04,2218.6339,-4210.66102,-0.277630791,773.313333,62.8470029,24.4866305,8367938.71,2156.90521,-3958.21386,-0.27651933,6809.52436,62.5802229,23.1580278,8456906.72,2195.10912,-2763.55261,-0.197474572,61412.3413,62.5681355,23.1365645,8271488.86,2232.21162,-2675.39114,-0.193395339,213.231302,0.00186673526,0.00045273985,317.280984,0.00198312938,0.000644203877,773.313332,0.00213089835,0.000888390759,6809.52436,0.00214837869,0.000866657921,61412.3413,0.00244534898,0.194438808,3.16609229,62.4565472,22.4889357,9056335.2,2304.96521,-2920.03991,-0.204610582,3.70176442,63.065575,26.1836056,8995188.22,2303.66046,-3580.95079,-0.233334255,4.48341797,63.6930414,29.2090366,8620401.89,2288.20445,-2874.25909,-0.181135486,4.94383995,63.9697388,30.2910374,8572766.66,2251.9994,-1701.31121,-0.105576239,4.99433612,63.996979,30.3892051,8333617.74,2264.3664,-1679.09489,-0.105511253
568,307.594343,2143.24982,8594042.64,375.252026,2202.04944,8535513.55,613.520853,2265.72548,8411956.49,4592.65818,2272.14326,7817770.23,40008.6237,2255.36169,7907580.11,307.594343,2143.24982,8594042.64,8594042.64,2144.18286,-4613.52385,-0.301600534,375.252026,2202.04944,8535513.55,8535513.55,2202.95449,-4383.4159,-0.290910355,613.520853,2265.72548,8411956.49,8411956.49,2266.60095,-4077.2771,-0.277090395,4592.65818,2272.14326,7817770.23,7817770.23,2273.00607,-2917.34884,-0.215142534,40008.6237,2255.36169,7907580.11,7907580.11,2256.23004,-2654.76338,-0.195554082,307.594343,0.00262511941,0.00347088296,375.252026,0.00312528806,0.00434274237,613.502421,0.00361366613,0.00520258678,4561.02855,0.00330930268,0.00436896886,39500.4776,0.0071923474,7.4472449,307.594343,2143.24982,8594042.64,8594042.64,2144.26579,0.0,0.0,375.252026,2202.04944,8535513.55,8535513.55,2203.03829,0.0,0.0,613.502421,2265.78567,8412087.42,8412087.42,2266.74672,0.0,0.0,4561.02855,2286.76694,7840601.82,7840601.82,2287.71918,0.0,0.0,39500.477,2282.1427,7952111.83,7952111.83,2283.09687,0.0,0.0
164,139.464563,2019.74846,6870635.34,202.874901,2019.71023,7253765.77,539.689991,2070.27455,8024722.01,4529.31341,2166.13881,8192629.88,41306.2776,2233.10171,8210238.01,139.464563,2019.74846,6870635.34,6870635.34,2020.73849,-3453.49991,-0.25867328,202.874902,2019.71023,7253765.76,7253765.76,2020.69698,-2816.24597,-0.206154416,539.689991,2070.27455,8024722.01,8024722.01,2071.22624,-2800.16983,-0.200991943,4529.31341,2166.13881,8192629.88,8192629.88,2167.04238,-2856.57029,-0.207508313,41306.2776,2233.10171,8210238.01,8210238.01,2233.97809,-2698.79456,-0.19577335,135.538041,0.00363682642,0.00134429982,192.289437,0.0034117755,0.00113705058,501.402223,0.00317309136,0.000925960604,4333.09041,0.00338489344,0.0016156583,40661.3754,0.00371117419,0.330783,135.538041,2073.09176,6966506.02,6966506.02,2074.16344,-284.961215,-0.0188211012,192.289437,2120.55411,7453773.32,7453773.32,2121.60181,-209.025821,-0.0133481803,501.402223,2213.21435,8342809.79,8342809.79,2214.2182,-85.3582078,-0.00515279404,4333.09041,2255.22414,8376394.57,8376394.57,2256.20929,0.895701004,5.39644461e-05,40661.3754,2265.44464,8272287.32,8272287.32,2266.41347,27.9404101,0.00168023931
25,201.686761,62.2700005,20.0042661,278.527859,62.5708562,22.3600758,634.982601,62.899968,24.8438483,4941.19694,62.8176763,24.6901726,8699.39915,62.8273564,24.7690741,201.686761,62.2700005,20.0042661,8033014.54,2868.68357,-2570.49495,-0.20277582,278.527859,62.5708562,22.3600758,8247715.34,2675.66122,-3303.32956,-0.243247529,634.982601,62.899968,24.8438483,8465363.75,2429.03115,-3467.11005,-0.23907567,4941.19694,62.8176763,24.6901726,7914806.83,2196.07266,-2426.46118,-0.173576579,8699.39915,62.8273564,24.7690741,7386925.74,2008.4378,-1463.74245,-0.108212621,201.686761,0.00197625217,0.000438567353,278.527859,0.00218386738,0.000563796973,634.982601,0.00251480388,0.000778379344,4941.19694,0.0485929689,89.7900579,8699.39915,0.184219047,353.384527,1.78231517,62.9331829,25.7045777,8033014.54,2868.69804,5097.2898,0.354727463,2.33918221,63.8221311,29.9505284,8247715.35,2675.69078,4521.72367,0.287696741,3.29270423,64.6442069,32.3946848,8465529.53,2429.17255,3101.9473,0.1873141,3.92040685,64.9664004,32.9548145,7964884.69,2222.48007,2572.58922,0.158789311,3.99194399,64.9966605,32.995622,7743810.7,2187.15543,2629.09616,0.164475398
501,357.275744,60.8926985,9.57028705,498.682506,61.2639771,13.0615167,981.699667,61.8413356,17.9230954,6766.37142,62.5009861,22.5879617,61892.5142,62.5666748,23.0940592,357.275744,60.8926985,9.57028705,10422392.6,3106.38534,-753.148746,-0.0754109761,498.682506,61.2639771,13.0615167,10393496.3,2886.50189,-1436.0597,-0.123252251,981.699667,61.8413356,17.9230954,9925214.86,2581.56738,-2254.07965,-0.169002368,6766.37142,62.5009861,22.5879617,8643282.68,2307.70118,-2424.92612,-0.173548407,61892.5142,62.5666748,23.0940592,8273650.57,2241.30484,-2598.66372,-0.18799719,357.275744,0.00100579854,0.000149526418,498.682506,0.00115334626,0.000230348251,981.699667,0.00163328159,0.000531317559,6766.37142,0.00216275262,0.000890482017,61892.5142,0.00239001466,0.117031314,1.0,60.0,8.59472493e-11,10427984.1,3113.25295,-23.7943058,-794.798188,1.00000195,60.0000007,8.11702375e-06,10411919.9,2900.45124,-105.126914,-11.4353668,1.04071031,60.0627976,0.725165538,9962779.83,2601.30058,-269.303864,-0.10019216,5.15212036,62.190121,20.6110683,8679367.81,2327.55314,-52.1181726,-0.00389668126,7.67324202,62.4614641,22.4944361,8334682.06,2273.78339,-6.86977287,-0.000501718719
710,323.502846,62.7336597,24.2170362,391.515984,62.7295385,24.1712254,796.021866,62.8498888,24.9064827,2749.26381,62.9601365,25.5638828,3560.66226,62.9882976,25.7249882,323.502846,62.7336597,24.2170362,9546628.28,2353.69364,-1941.67134,-0.1276998,391.515984,62.7295385,24.1712254,9235117.15,2335.61749,-1492.19741,-0.0998747587,796.021866,62.8498888,24.9064827,8374498.76,2234.70008,-1202.97763,-0.0832955769,2749.26381,62.9601365,25.5638828,7304382.23,2055.8919,-1025.53409,-0.0750490066,3560.66226,62.9882976,25.7249882,6451591.32,1745.62984,4.3172093,0.000335113626,323.502846,0.00116328864,0.000213623672,391.515984,0.00147316673,0.000284266934,796.021866,0.00194027026,0.0096267135,2749.26381,0.194409263,371.982132,3560.66226,0.485754952,938.446181,1.0,66.0,0.0,9546803.58,2353.85379,0.0,0.0,1.0,66.0,0.0,9237213.75,2336.58827,0.0,0.0,1.0,66.0,0.0,8396336.42,2245.13448,0.0,0.0,1.0,66.0,0.0,7466002.17,2139.83027,0.0,0.0,1.0,66.0,0.0,7238595.19,2112.91309,0.0,0.0
135,82.3869716,62.1332072,20.2753022,153.185929,62.2660589,21.2410094,535.436764,62.3933019,22.0771855,5950.66412,62.5507261,23.0687725,35131.8308,62.615463,23.4743708,82.3869716,62.1332072,20.2753022,5575518.04,2972.29126,-1990.01594,-0.187167429,153.185929,62.2660589,21.2410094,5891049.65,2695.00559,-2380.16558,-0.212776301,535.436764,62.3933019,22.0771855,6662245.84,2369.50691,-2647.54568,-0.218303793,5950.66412,62.5507261,23.0687725,7807790.09,2262.04772,-2827.44009,-0.21067699,35131.8308,62.615463,23.4743708,7949104.96,2233.46443,-2686.65545,-0.196678043,82.3869716,0.00616151178,0.00255883532,153.185929,0.00458836561,0.00193054184,535.436764,0.00309533404,0.00129309596,5950.66412,0.00251038357,0.104445241,35131.8308,0.0256068357,45.3224615,1.14745309,60.8595247,9.37391622,5575518.04,2972.26491,4652.88394,0.643604501,1.49195562,62.2026416,20.9195294,5891049.65,2695.00415,3828.52891,0.344873349,2.64191553,64.1460179,31.0438478,6662974.21,2370.32395,725.868507,0.0504703267,3.82450572,64.9238525,32.8889938,7875626.51,2303.48459,-1228.8017,-0.0763508634,3.9819706,64.9924873,32.9896098,8039244.65,2284.8833,-1328.65443,-0.081586035
